x,pi,Li,ratio1,ratio2
212282079518,8478550342,8.47857e+09,0.999998,1.04168
215157587821,8588775236,8.58879e+09,0.999998,1.04166
218072046882,8700436222,8.70045e+09,0.999998,1.04164
221025984317,8813547983,8.81357e+09,0.999998,1.04161
224019934887,8928133088,8.92815e+09,0.999998,1.04159
227054440599,9044210895,9.04423e+09,0.999998,1.04157
230130050799,9161798778,9.16182e+09,0.999997,1.04154
233247322277,9280918676,9.28094e+09,0.999997,1.04152
236406819364,9401600881,9.40162e+09,0.999998,1.0415
239609114035,9523852092,9.52386e+09,0.999999,1.04147
242854786013,9647686311,9.6477e+09,0.999998,1.04145
246144422873,9773135493,9.77315e+09,0.999998,1.04143
249478620151,9900215930,9.90024e+09,0.999998,1.0414
252857981448,10028953689,1.0029e+10,0.999998,1.04138
256283118543,10159371276,1.01594e+10,0.999998,1.04136
259754651500,10291487015,1.02915e+10,0.999997,1.04133
263273208783,10425331419,1.04254e+10,0.999998,1.04131
266839427371,10560905341,1.05609e+10,0.999998,1.04129
270453952868,10698253131,1.06983e+10,0.999998,1.04126
274117439624,10837390967,1.08374e+10,0.999998,1.04124
277830550855,10978343173,1.09784e+10,0.999998,1.04122
281593958759,11121124973,1.11212e+10,0.999998,1.0412
285408344637,11265777697,1.12658e+10,0.999998,1.04117
289274399024,11412298460,1.14123e+10,0.999997,1.04115
293192821804,11560740871,1.15608e+10,0.999998,1.04113
297164322344,11711112564,1.17111e+10,0.999998,1.0411
301189619619,11863448848,1.18635e+10,0.999998,1.04108
305269442343,12017767404,1.20178e+10,0.999998,1.04106
309404529102,12174099487,1.21741e+10,0.999998,1.04104
313595628484,12332461294,1.23325e+10,0.999998,1.04101
317843499220,12492894146,1.24929e+10,0.999998,1.04099
322148910318,12655417333,1.26554e+10,0.999998,1.04097
326512641201,12820057401,1.28201e+10,0.999999,1.04095
330935481852,12986849911,1.29869e+10,0.999999,1.04092
335418232954,13155802127,1.31558e+10,0.999999,1.0409
339961706034,13326956921,1.3327e+10,0.999999,1.04088
344566723616,13500338182,1.35004e+10,0.999998,1.04085
349234119360,13675992557,1.3676e+10,0.999999,1.04083
353964738224,13853930211,1.3854e+10,0.999999,1.04081
358759436609,14034182022,1.40342e+10,0.999998,1.04079
363619082515,14216786460,1.42168e+10,0.999998,1.04076
368544555702,14401771875,1.44018e+10,0.999998,1.04074
373536747847,14589177088,1.45892e+10,0.999999,1.04072
378596562704,14779010303,1.4779e+10,0.999998,1.0407
383724916270,14971325248,1.49714e+10,0.999998,1.04068
388922736950,15166141800,1.51662e+10,0.999998,1.04065
394190965722,15363504732,1.53635e+10,0.999998,1.04063
399530556315,15563433841,1.55635e+10,0.999998,1.04061
404942475374,15765971574,1.5766e+10,0.999998,1.04059
410427702637,15971156529,1.59712e+10,0.999998,1.04056
415987231116,16179009407,1.6179e+10,0.999998,1.04054
421622067272,16389576882,1.63896e+10,0.999998,1.04052
427333231200,16602884221,1.66029e+10,0.999998,1.0405
433121756813,16818984750,1.6819e+10,0.999999,1.04048
438988692028,17037892038,1.70379e+10,0.999999,1.04045
444935098958,17259651894,1.72597e+10,0.999999,1.04043
450962054103,17484304424,1.74843e+10,0.999999,1.04041
457070648543,17711881405,1.77119e+10,0.999999,1.04039
463261988141,17942427077,1.79425e+10,0.999998,1.04036
469537193737,18175983510,1.8176e+10,0.999999,1.04034
475897401354,18412582587,1.84126e+10,0.999999,1.04032
482343762404,18652260570,1.86523e+10,0.999998,1.0403
488877443894,18895067883,1.88951e+10,0.999998,1.04028
495499628640,19141051168,1.91411e+10,0.999999,1.04026
502211515482,19390227019,1.93903e+10,0.999998,1.04023
509014319495,19642660573,1.96427e+10,0.999998,1.04021
515909272217,19898386333,1.98984e+10,0.999998,1.04019
522897621866,20157443010,2.01575e+10,0.999998,1.04017
529980633567,20419888168,2.04199e+10,0.999999,1.04015
537159589585,20685756305,2.06858e+10,0.999999,1.04013
544435789551,20955075673,2.09551e+10,0.999999,1.0401
551810550702,21227912333,2.12279e+10,0.999999,1.04008
559285208119,21504311360,2.15043e+10,0.999999,1.04006
566861114966,21784312655,2.17843e+10,0.999999,1.04004
574539642736,22067965217,2.2068e+10,0.999999,1.04002
582322181501,22355321255,2.23553e+10,0.999999,1.03999
590210140162,22646409998,2.26464e+10,0.999999,1.03997
598204946706,22941305638,2.29413e+10,0.999999,1.03995
606308048461,23240054392,2.32401e+10,0.999999,1.03993
614520912361,23542687307,2.35427e+10,0.999998,1.03991
622845025210,23849271985,2.38493e+10,0.999998,1.03989
631281893953,24159856639,2.41599e+10,0.999998,1.03986
639833045946,24474496468,2.44745e+10,0.999998,1.03984
648500029237,24793240820,2.47933e+10,0.999999,1.03982
657284412839,25116142337,2.51162e+10,0.999999,1.0398
666187787023,25443252216,2.54433e+10,0.999999,1.03978
675211763598,25774635254,2.57747e+10,0.999999,1.03976
684357976207,26110331558,2.61104e+10,0.999999,1.03974
693628080623,26450416030,2.64505e+10,0.999999,1.03972
703023755045,26794934345,2.6795e+10,0.999999,1.03969
712546700408,27143933508,2.7144e+10,0.999998,1.03967
722198640684,27497499188,2.74975e+10,0.999998,1.03965
731981323199,27855683123,2.78557e+10,0.999998,1.03963
741896518948,28218540161,2.82186e+10,0.999999,1.03961
751946022914,28586137509,2.85862e+10,0.999999,1.03959
762131654396,28958516954,2.89585e+10,0.999999,1.03957
772455257335,29335761925,2.93358e+10,0.999999,1.03955
782918700651,29717927624,2.97179e+10,0.999999,1.03953
793523878579,30105064551,3.01051e+10,0.999999,1.0395
804272711013,30497258576,3.04973e+10,0.999999,1.03948
815167143852,30894585681,3.08946e+10,0.999999,1.03946
826209149355,31297091188,3.12971e+10,0.999999,1.03944
837400726498,31704840505,3.17049e+10,0.999999,1.03942
848743901330,32117911473,3.21179e+10,0.999999,1.0394
860240727350,32536382171,3.25364e+10,0.999999,1.03938
871893285868,32960306434,3.29603e+10,0.999999,1.03936
883703686390,33389763676,3.33898e+10,0.999999,1.03934
895674066995,33824816799,3.38249e+10,0.999999,1.03931
907806594725,34265557041,3.42656e+10,0.999999,1.03929
920103465974,34712055673,3.47121e+10,0.999999,1.03927
932566906892,35164370825,3.51644e+10,0.999999,1.03925
945199173778,35622599774,3.56226e+10,0.999999,1.03923
958002553499,36086808129,3.60868e+10,0.999999,1.03921
970979363897,36557062409,3.65571e+10,0.999999,1.03919
984131954210,37033459744,3.70335e+10,0.999999,1.03917
997462705501,37516079919,3.75161e+10,0.999999,1.03915
1010974031082,38004991941,3.8005e+10,0.999999,1.03913
1024668376958,38500283044,3.85003e+10,0.999999,1.03911
1038548222267,39002039398,3.90021e+10,0.999999,1.03909
1052616079728,39510360647,3.95104e+10,0.999999,1.03907
1066874496094,40025313313,4.00254e+10,0.999999,1.03905
1081326052620,40546986999,4.0547e+10,0.999999,1.03903
1095973365523,41075470012,4.10755e+10,0.999999,1.039
1110819086459,41610836023,4.16109e+10,0.999999,1.03898
1125865903003,42153199867,4.21533e+10,0.999999,1.03896
1141116539135,42702650086,4.27027e+10,0.999999,1.03894
1156573755732,43259289908,4.32593e+10,0.999999,1.03892
1172240351070,43823178829,4.38232e+10,0.999999,1.0389
1188119161331,44394407653,4.43945e+10,0.999999,1.03888
1204213061113,44973124055,4.49732e+10,0.999999,1.03886
1220524963952,45559387589,4.55594e+10,0.999999,1.03884
1237057822852,46153303795,4.61533e+10,0.999999,1.03882
1253814630816,46754973562,4.6755e+10,0.999999,1.0388
1270798421390,47364497429,4.73645e+10,0.999999,1.03878
1288012269211,47981981264,4.7982e+10,0.999999,1.03876
1305459290564,48607513818,4.86076e+10,0.999999,1.03874
1323142643947,49241224517,4.92413e+10,0.999999,1.03872
1341065530642,49883224763,4.98833e+10,0.999999,1.0387
1359231195293,50533577338,5.05336e+10,0.999999,1.03868
1377642926497,51192460808,5.11925e+10,0.999999,1.03866
1396304057397,51859926366,5.186e+10,0.999999,1.03864
1415217966284,52536106314,5.25362e+10,0.999999,1.03862
1434388077211,53221122709,5.32212e+10,0.999999,1.0386
1453817860615,53915091944,5.39151e+10,0.999999,1.03858
1473510833939,54618097841,5.46181e+10,0.999999,1.03856
1493470562272,55330300653,5.53303e+10,0.999999,1.03854
1513700658998,56051805232,5.60518e+10,0.999999,1.03852
1534204786445,56782727822,5.67828e+10,0.999999,1.0385
1554986656547,57523196856,5.75232e+10,0.999999,1.03848
1576050031524,58273332093,5.82734e+10,0.999999,1.03846
1597398724553,59033262576,5.90333e+10,0.999999,1.03844
1619036600468,59803119787,5.98032e+10,0.999999,1.03842
1640967576449,60583032858,6.05831e+10,0.999999,1.0384
1663195622742,61373137157,6.13732e+10,0.999999,1.03838
1685724763371,62173560260,6.21736e+10,0.999999,1.03836
1708559076868,62984448096,6.29845e+10,0.999999,1.03834
1731702697010,63805917698,6.3806e+10,0.999999,1.03832
1755159813572,64638103460,6.46382e+10,0.999999,1.0383
1778934673081,65481187848,6.54812e+10,0.999999,1.03828
1803031579585,66335284759,6.63353e+10,0.999999,1.03826
1827454895435,67200526905,6.72006e+10,0.999999,1.03824
1852209042072,68077073870,6.80771e+10,0.999999,1.03822
1877298500830,68965066278,6.89651e+10,0.999999,1.0382
1902727813744,69864650510,6.98647e+10,0.999999,1.03818
1928501584374,70775978220,7.0776e+10,0.999999,1.03816
1954624478640,71699234801,7.16993e+10,0.999999,1.03814
1981101225665,72634540720,7.26346e+10,0.999999,1.03812
2007936618629,73582084769,7.35821e+10,0.999999,1.0381
2035135515642,74542000996,7.4542e+10,0.999999,1.03808
2062702840618,75514459809,7.55145e+10,1,1.03806
2090643584170,76499613243,7.64996e+10,1,1.03804
2118962804512,77497614852,7.74977e+10,0.999999,1.03802
2147665628375,78508695423,7.85087e+10,0.999999,1.038
2176757251936,79532955451,7.9533e+10,0.999999,1.03798
2206242941757,80570600850,8.05707e+10,0.999999,1.03796
2236128035739,81621814815,8.16219e+10,0.999999,1.03795
2266417944089,82686772191,8.26868e+10,0.999999,1.03793
2297118150299,83765641228,8.37657e+10,0.999999,1.03791
2328234212139,84858593291,8.48587e+10,0.999999,1.03789
2359771762662,85965840400,8.59659e+10,0.999999,1.03787
2391736511226,87087564402,8.70876e+10,0.999999,1.03785
2424134244524,88223943025,8.8224e+10,0.999999,1.03783
2456970827636,89375159211,8.93752e+10,0.999999,1.03781
2490252205088,90541434370,9.05415e+10,0.999999,1.03779
2523984401928,91722946470,9.1723e+10,0.999999,1.03777
2558173524818,92919885648,9.29199e+10,0.999999,1.03775
2592825763139,94132469490,9.41325e+10,0.999999,1.03773
2627947390111,95360902938,9.5361e+10,0.999999,1.03771
2663544763930,96605392287,9.66055e+10,0.999999,1.03769
2699624328917,97866152703,9.78662e+10,0.999999,1.03768
2736192616688,99143380983,9.91435e+10,0.999999,1.03766
2773256247331,100437326335,1.00437e+11,0.999999,1.03764
2810821930611,101748150953,1.01748e+11,0.999999,1.03762
2848896467178,103076105654,1.03076e+11,0.999999,1.0376
2887486749806,104421454373,1.04422e+11,0.999999,1.03758
2926599764631,105784359000,1.05784e+11,0.999999,1.03756
2966242592426,107165089025,1.07165e+11,0.999999,1.03754
3006422409875,108563843513,1.08564e+11,0.999999,1.03752
3047146490876,109980905170,1.09981e+11,0.999999,1.0375
3088422207858,111416487932,1.11417e+11,0.999999,1.03748
3130257033113,112870818961,1.12871e+11,0.999999,1.03747
3172658540151,114344190116,1.14344e+11,0.999999,1.03745
3215634405071,115836813615,1.15837e+11,1,1.03743
3259192407949,117348942544,1.17349e+11,1,1.03741
3303340434249,118880827856,1.18881e+11,0.999999,1.03739
3348086476248,120432744575,1.20433e+11,0.999999,1.03737
3393438634484,122004954417,1.22005e+11,0.999999,1.03735
3439405119224,123597721107,1.23598e+11,1,1.03733
3485994251946,125211303541,1.25211e+11,1,1.03732
3533214466850,126845981621,1.26846e+11,1,1.0373
3581074312383,128502037447,1.28502e+11,1,1.03728
3629582452786,130179718408,1.3018e+11,0.999999,1.03726
3678747669664,131879353111,1.31879e+11,0.999999,1.03724
3728578863574,133601209340,1.33601e+11,0.999999,1.03722
3779085055638,135345564305,1.35346e+11,0.999999,1.0372
3830275389176,137112764656,1.37113e+11,0.999999,1.03718
3882159131359,138903041667,1.38903e+11,0.999999,1.03717
3934745674888,140716750482,1.40717e+11,0.999999,1.03715
3988044539698,142554174440,1.42554e+11,1,1.03713
4042065374674,144415592365,1.44416e+11,0.999999,1.03711
4096817959404,146301337299,1.46301e+11,0.999999,1.03709
4152312205947,148211796375,1.48212e+11,0.999999,1.03707
4208558160628,150147198708,1.50147e+11,0.999999,1.03705
4265566005856,152107941825,1.52108e+11,0.999999,1.03704
4323346061968,154094299828,1.54094e+11,0.999999,1.03702
4381908789097,156106653891,1.56107e+11,1,1.037
4441264789066,158145333884,1.58145e+11,1,1.03698
4501424807307,160210647564,1.60211e+11,1,1.03696
4562399734806,162302946722,1.62303e+11,0.999999,1.03694
4624200610076,164422634248,1.64423e+11,0.999999,1.03692
4686838621153,166570059223,1.6657e+11,1,1.03691
4750325107623,168745556751,1.68746e+11,1,1.03689
4814671562675,170949500256,1.7095e+11,1,1.03687
4879889635182,173182280667,1.73182e+11,1,1.03685
4945991131807,175444254426,1.75444e+11,1,1.03683
5012988019145,177735821748,1.77736e+11,1,1.03681
5080892425884,180057359217,1.80057e+11,1,1.0368
5149716645006,182409264335,1.82409e+11,1,1.03678
5219473136009,184791930092,1.84792e+11,1,1.03676
5290174527163,187205749968,1.87206e+11,1,1.03674
5361833617798,189651140012,1.89651e+11,1,1.03672
5434463380618,192128502741,1.92129e+11,0.999999,1.0367
5508076964054,194638310615,1.94638e+11,1,1.03669
5582687694638,197180928861,1.97181e+11,1,1.03667
5658309079422,199756814012,1.99757e+11,1,1.03665
5734954808420,202366390921,2.02366e+11,0.999999,1.03663
5812638757086,205010096760,2.0501e+11,0.999999,1.03661
5891374988827,207688418462,2.07689e+11,1,1.0366
5971177757549,210401753993,2.10402e+11,1,1.03658
6052061510235,213150580412,2.13151e+11,0.999999,1.03656
6134040889566,215935365799,2.15935e+11,0.999999,1.03654
6217130736565,218756615444,2.18757e+11,0.999999,1.03652
6301346093290,221614782896,2.21615e+11,1,1.03651
6386702205551,224510301327,2.2451e+11,1,1.03649
6473214525674,227443739468,2.27444e+11,1,1.03647
6560898715300,230415532454,2.30416e+11,1,1.03645
6649770648215,233426236643,2.33426e+11,1,1.03643
6739846413226,236476301506,2.36476e+11,1,1.03642
6831142317078,239566262018,2.39566e+11,1,1.0364
6923674887397,242696652211,2.42697e+11,1,1.03638
7017460875692,245868018469,2.45868e+11,1,1.03636
7112517260379,249080911466,2.49081e+11,1,1.03634
7208861249861,252335829695,2.52336e+11,1,1.03633
7306510285639,255633306844,2.55633e+11,1,1.03631
7405482045473,258973931125,2.58974e+11,1,1.03629
7505794446579,262358297674,2.62358e+11,1,1.03627
7607465648876,265786943035,2.65787e+11,1,1.03626
7710514058268,269260485485,2.69261e+11,1,1.03624
7814958329984,272779460426,2.7278e+11,1,1.03622
7920817371950,276344487447,2.76345e+11,1,1.0362
8028110348210,279956167902,2.79956e+11,1,1.03619
8136856682403,283615095011,2.83615e+11,1,1.03617
8247076061270,287321887391,2.87322e+11,1,1.03615
8358788438227,291077234312,2.91077e+11,1,1.03613
8472014036970,294881712833,2.94882e+11,1,1.03611
8586773355139,298735994704,2.98736e+11,1,1.0361
8703087168030,302640727668,3.02641e+11,1,1.03608
8820976532355,306596547671,3.06597e+11,1,1.03606
8940462790053,310604139975,3.10604e+11,1,1.03604
9061567572154,314664215483,3.14664e+11,1,1.03603
9184312802696,318777404893,3.18778e+11,1,1.03601
9308720702694,322944445246,3.22945e+11,1,1.03599
9434813794160,327166038953,3.27166e+11,1,1.03597
9562614904185,331442850787,3.31443e+11,1,1.03596
9692147169067,335775647110,3.35776e+11,1,1.03594
9823434038501,340165172514,3.40165e+11,1,1.03592
9956499279826,344612185345,3.44612e+11,1,1.0359
10091366982326,349117378250,3.49118e+11,1,1.03589
10228061561588,353681503105,3.53682e+11,0.999999,1.03587
10366607763929,358305450897,3.58306e+11,1,1.03585
10507030670870,362989908249,3.6299e+11,1,1.03584
10649355703679,367735677879,3.67736e+11,1,1.03582
10793608627973,372543601830,3.72544e+11,1,1.0358
10939815558383,377414461067,3.77415e+11,1,1.03578
11088002963278,382349088790,3.82349e+11,1,1.03577
11238197669563,387348366878,3.87348e+11,1,1.03575
11390426867530,392413041106,3.92413e+11,1,1.03573
11544718115782,397543994326,3.97544e+11,1,1.03571
11701099346224,402742166624,4.02742e+11,1,1.0357
11859598869117,408008347089,4.08008e+11,1,1.03568
12020245378205,413343525735,4.13344e+11,1,1.03566
12183067955907,418748568715,4.18749e+11,1,1.03565
12348096078586,424224317672,4.24224e+11,1,1.03563
12515359621880,429771785198,4.29772e+11,1,1.03561
12684888866117,435391851532,4.35392e+11,1,1.03559
12856714501789,441085563104,4.41086e+11,1,1.03558
13030867635116,446853824090,4.46854e+11,1,1.03556
13207379793669,452697616817,4.52698e+11,1,1.03554
13386282932085,458617918304,4.58618e+11,1,1.03553
13567609437849,464615802825,4.64616e+11,1,1.03551
13751392137155,470692157053,4.70692e+11,1,1.03549
13937664300852,476848072358,4.76848e+11,1,1.03547
14126459650466,483084617366,4.83085e+11,1,1.03546
14317812364302,489402824452,4.89403e+11,1,1.03544
14511757083637,495803848241,4.95804e+11,1,1.03542
14708328918986,502288638271,5.02289e+11,1,1.03541
14907563456463,508858405860,5.08859e+11,1,1.03539
15109496764218,515514122812,5.15514e+11,1,1.03537
15314165398969,522257050265,5.22257e+11,1,1.03536
15521606412623,529088289680,5.29088e+11,1,1.03534
15731857358977,536008983706,5.36009e+11,1,1.03532
15944956300525,543020290791,5.4302e+11,1,1.03531
16160941815339,550123467589,5.50124e+11,1,1.03529
16379853004060,557319719436,5.5732e+11,1,1.03527
16601729496976,564610166307,5.6461e+11,1,1.03526
16826611461193,571996131001,5.71996e+11,1,1.03524
17054539607907,579478807435,5.79479e+11,1,1.03522
17285555199779,587059519976,5.8706e+11,1,1.03521
17519700058397,594739485569,5.9474e+11,1,1.03519
17757016571857,602520089599,6.0252e+11,1,1.03517
17997547702425,610402601666,6.10403e+11,1,1.03516
18241336994326,618388387197,6.18389e+11,1,1.03514
18488428581619,626478773691,6.26479e+11,1,1.03512
18738867196191,634675073381,6.34675e+11,1,1.03511
18992698175851,642978799960,6.42979e+11,1,1.03509
19249967472543,651391309773,6.51391e+11,1,1.03507
19510721660660,659913981351,6.59914e+11,1,1.03506
19775007945479,668548297426,6.68548e+11,1,1.03504
20042874171705,677295762552,6.77296e+11,1,1.03502
20314368832131,686157779501,6.86158e+11,1,1.03501
20589541076422,695135997940,6.95136e+11,1,1.03499
20868440720006,704231760863,7.04232e+11,1,1.03497
21151118253097,713446757395,7.13447e+11,1,1.03496
21437624849834,722782371620,7.22783e+11,1,1.03494
21728012377546,732240370857,7.3224e+11,1,1.03492
22022333406139,741822192513,7.41822e+11,1,1.03491
22320641217617,751529634902,7.5153e+11,1,1.03489
22622989815726,761364270295,7.61364e+11,1,1.03487
22929433935728,771327776874,7.71328e+11,1,1.03486
23240029054313,781421759652,7.81422e+11,1,1.03484
23554831399643,791648002345,7.91648e+11,1,1.03482
23873897961528,802008331852,8.02009e+11,1,1.03481
24197286501744,812504358520,8.12505e+11,1,1.03479
24525055564492,823137980764,8.23138e+11,1,1.03478
24857264486994,833910824456,8.33911e+11,1,1.03476
25193973410236,844824936195,8.44825e+11,1,1.03474
25535243289855,855882006552,8.55882e+11,1,1.03473
25881135907177,867084022542,8.67084e+11,1,1.03471
26231713880394,878432744584,8.78433e+11,1,1.03469
26587040675910,889930231894,8.8993e+11,1,1.03468
26947180619823,901578393000,9.01579e+11,1,1.03466
27312198909573,913379217065,9.13379e+11,1,1.03465
27682161625746,925334624002,9.25335e+11,1,1.03463
28057135744032,937446798649,9.37447e+11,1,1.03461
28437189147357,949717683463,9.49718e+11,1,1.0346
28822390638166,962149357013,9.6215e+11,1,1.03458
29212809950883,974743985776,9.74744e+11,1,1.03456
29608517764532,987503676382,9.87504e+11,1,1.03455
30009585715533,1000430571446,1.00043e+12,1,1.03453
30416086410672,1013526901262,1.01353e+12,1,1.03452
30828093440244,1026794859926,1.0268e+12,1,1.0345
31245681391376,1040236724241,1.04024e+12,1,1.03448
31668925861529,1053854767330,1.05385e+12,1,1.03447
32097903472184,1067651331839,1.06765e+12,1,1.03445
32532691882715,1081628730957,1.08163e+12,1,1.03444
32973369804444,1095789302395,1.09579e+12,1,1.03442
33420017014893,1110135529687,1.11014e+12,1,1.0344
33872714372227,1124669772866,1.12467e+12,1,1.03439
34331543829891,1139394517502,1.13939e+12,1,1.03437
34796588451444,1154312307145,1.15431e+12,1,1.03436
35267932425601,1169425595291,1.16943e+12,1,1.03434
35745661081472,1184737028299,1.18474e+12,1,1.03432
36229860904007,1200249147630,1.20025e+12,1,1.03431
36720619549657,1215964771835,1.21597e+12,1,1.03429
37218025862239,1231886355624,1.23189e+12,1,1.03428
37722169889021,1248016641101,1.24802e+12,1,1.03426
38233142897026,1264358366293,1.26436e+12,1,1.03425
38751037389549,1280914271363,1.28091e+12,1,1.03423
39275947122910,1297687273957,1.29769e+12,1,1.03421
39807967123421,1314680145730,1.31468e+12,1,1.0342
40347193704592,1331895898460,1.3319e+12,1,1.03418
40893724484566,1349337243670,1.34934e+12,1,1.03417
41447658403794,1367007243060,1.36701e+12,1,1.03415
42009095742940,1384909059648,1.38491e+12,1,1.03414
42578138141044,1403045454480,1.40305e+12,1,1.03412
43154888613914,1421419669103,1.42142e+12,1,1.0341
43739451572779,1440034839125,1.44004e+12,1,1.03409
44331932843193,1458894044549,1.45889e+12,1,1.03407
44932439684188,1478000538201,1.478e+12,1,1.03406
45541080807696,1497357490634,1.49736e+12,1,1.03404
46157966398227,1516968283309,1.51697e+12,1,1.03403
46783208132816,1536836270729,1.53684e+12,1,1.03401
47416919201242,1556964738362,1.55697e+12,1,1.03399
48059214326519,1577357259984,1.57736e+12,1,1.03398
48710209785661,1598017133478,1.59802e+12,1,1.03396
49370023430739,1618947802140,1.61895e+12,1,1.03395
50038774710209,1640152998027,1.64015e+12,1,1.03393
50716584690540,1661636383788,1.66164e+12,1,1.03392
51403576078132,1683401399963,1.6834e+12,1,1.0339
52099873241528,1705451813517,1.70545e+12,1,1.03389
52805602233926,1727791413711,1.72779e+12,1,1.03387
53520890816008,1750423984936,1.75042e+12,1,1.03385
54245868479059,1773353331249,1.77335e+12,1,1.03384
54980666468414,1796583391709,1.79658e+12,1,1.03382
55725417807219,1820118208016,1.82012e+12,1,1.03381
56480257320509,1843961527428,1.84396e+12,1,1.03379
57245321659618,1868117661478,1.86812e+12,1,1.03378
58020749326920,1892590579096,1.89259e+12,1,1.03376
58806680700897,1917384505151,1.91738e+12,1,1.03375
59603258061555,1942503661216,1.9425e+12,1,1.03373
60410625616184,1967952198200,1.96795e+12,1,1.03372
61228929525459,1993734571452,1.99373e+12,1,1.0337
62058317929906,2019855026462,2.01986e+12,1,1.03369
62898940976715,2046318235928,2.04632e+12,1,1.03367
63750950846924,2073128413179,2.07313e+12,1,1.03365
64614501782972,2100290307732,2.10029e+12,1,1.03364
65489750116615,2127808480660,2.12781e+12,1,1.03362
66376854297233,2155687605375,2.15569e+12,1,1.03361
67275974920515,2183932433020,2.18393e+12,1,1.03359
68187274757526,2212547674979,2.21255e+12,1,1.03358
69110918784182,2241538459406,2.24154e+12,1,1.03356
70047074211110,2270909465583,2.27091e+12,1,1.03355
70995910513923,2300665737574,2.30067e+12,1,1.03353
71957599463897,2330812456601,2.33081e+12,1,1.03352
72932315159071,2361354471487,2.36135e+12,1,1.0335
73920234055762,2392297119087,2.3923e+12,1,1.03349
74921535000512,2423645822998,2.42365e+12,1,1.03347
75936399262461,2455405752407,2.45541e+12,1,1.03346
76965010566167,2487582418077,2.48758e+12,1,1.03344
78007555124866,2520181171715,2.52018e+12,1,1.03343
79064221674179,2553207609820,2.55321e+12,1,1.03341
80135201506284,2586667361279,2.58667e+12,1,1.0334
81220688504545,2620566159501,2.62057e+12,1,1.03338
82320879178609,2654909550373,2.65491e+12,1,1.03337
83435972699985,2689703569830,2.6897e+12,1,1.03335
84566170938096,2724954001985,2.72495e+12,1,1.03334
85711678496828,2760667122433,2.76067e+12,1,1.03332
86872702751570,2796848798376,2.79685e+12,1,1.03331
88049453886753,2833505182676,2.83351e+12,1,1.03329
89242144933902,2870642542472,2.87064e+12,1,1.03328
90450991810204,2908267314210,2.90827e+12,1,1.03326
91676213357591,2946385623653,2.94639e+12,1,1.03325
92918031382366,2985004164938,2.985e+12,1,1.03323
94176670695348,3024129481830,3.02413e+12,1,1.03322
95452359152577,3063768050958,3.06377e+12,1,1.0332
96745327696561,3103926886209,3.10393e+12,1,1.03319
98055810398085,3144612668266,3.14461e+12,1,1.03317
99384044498584,3185832376138,3.18583e+12,1,1.03316
100730270453096,3227592918117,3.22759e+12,1,1.03314
102094731973787,3269901523318,3.2699e+12,1,1.03313
103477676074074,3312765339125,3.31277e+12,1,1.03311
104879353113345,3356191655530,3.35619e+12,1,1.0331
106300016842276,3400187962491,3.40019e+12,1,1.03308
107739924448775,3444761627402,3.44476e+12,1,1.03307
109199336604537,3489920136234,3.48992e+12,1,1.03305
110678517512239,3535671426549,3.53567e+12,1,1.03304
112177734953364,3582023181417,3.58202e+12,1,1.03303
113697260336684,3628983151435,3.62898e+12,1,1.03301
115237368747389,3676559483605,3.67656e+12,1,1.033
116798338996890,3724760402078,3.72476e+12,1,1.03298
118380453673292,3773593652671,3.77359e+12,1,1.03297
119983999192555,3823067930435,3.82307e+12,1,1.03295
121609265850337,3873191603548,3.87319e+12,1,1.03294
123256547874557,3923973102345,3.92397e+12,1,1.03292
124926143478655,3975421263935,3.97542e+12,1,1.03291
126618354915577,4027544632529,4.02755e+12,1,1.03289
128333488532496,4080352223435,4.08035e+12,1,1.03288
130071854826272,4133852872574,4.13385e+12,1,1.03286
131833768499659,4188055949986,4.18806e+12,1,1.03285
133619548518280,4242970333916,4.24297e+12,1,1.03283
135429518168369,4298605655334,4.29861e+12,1,1.03282
137264005115294,4354971260081,4.35497e+12,1,1.03281
139123341462881,4412076791044,4.41208e+12,1,1.03279
141007863813533,4469931982525,4.46993e+12,1,1.03278
142917913329164,4528546565194,4.52855e+12,1,1.03276
144853835792967,4587930578365,4.58793e+12,1,1.03275
146815981672005,4648094103033,4.64809e+12,1,1.03273
148804706180665,4709047500087,4.70905e+12,1,1.03272
150820369344955,4770801174429,4.7708e+12,1,1.0327
152863336067688,4833365460070,4.83337e+12,1,1.03269
154933976194539,4896751341186,4.89675e+12,1,1.03268
157032664581001,4960969133275,4.96097e+12,1,1.03266
159159781160242,5026030121781,5.02603e+12,1,1.03265
161315711011895,5091945215522,5.09195e+12,1,1.03263
163500844431755,5158725647836,5.15873e+12,1,1.03262
165715577002452,5226382993194,5.22638e+12,1,1.0326
167960309665055,5294928691742,5.29493e+12,1,1.03259
170235448791659,5364374121919,5.36437e+12,1,1.03258
172541406258952,5434731575319,5.43473e+12,1,1.03256
174878599522777,5506012648426,5.50601e+12,1,1.03255
177247451693707,5578229646123,5.57823e+12,1,1.03253
179648391613640,5651394907469,5.6514e+12,1,1.03252
182081853933440,5725520661206,5.72552e+12,1,1.0325
184548279191614,5800619980488,5.80062e+12,1,1.03249
187048113894072,5876705271179,5.87671e+12,1,1.03248
189581810594957,5953789468200,5.95379e+12,1,1.03246
192149827978572,6031886102953,6.03189e+12,1,1.03245
194752630942416,6111008224718,6.11101e+12,1,1.03243
197390690681349,6191169335826,6.19117e+12,1,1.03242
200064484772895,6272382917974,6.27238e+12,1,1.0324
202774497263694,6354663075758,6.35466e+12,1,1.03239
